ID,IS_HCP,TAXONOMY
116503,0.0,2084N0400X
116504,0.0,2084N0400X
116505,0.0,2084P0800X
116506,0.0,2084P0800X
116507,0.0,2084P0800X
116508,0.0,2084P0800X
116509,0.0,2084P0800X
116510,0.0,2084P0800X
116511,0.0,2084P0800X
116512,0.0,207Q00000X
116513,1.0,2085R0001X
116514,0.0,2084P0800X
116515,0.0,2084P0800X
116516,0.0,363A00000X
116517,0.0,2084N0400X
116518,1.0,2084P0800X
116519,0.0,2084P0800X
116520,0.0,2084N0400X
116521,0.0,2084P0800X
116522,1.0,2084P0800X
116523,0.0,2084P0800X
116524,0.0,2084N0400X
116525,1.0,2084N0400X
116526,1.0,2084P0800X
116527,0.0,207Q00000X
116528,0.0,2084P0800X
116529,1.0,2084P0800X
116530,1.0,2084P0800X
116531,1.0,2084P0800X
116532,0.0,2084P0800X
116533,1.0,2084P0800X
116534,0.0,2084N0400X
116535,1.0,2084N0400X
116536,1.0,2084P0800X
116537,0.0,2084P0800X
116538,0.0,2084P0800X
116539,0.0,2084P0800X
116540,0.0,2084N0400X
116541,1.0,2084P0800X
116542,0.0,2084P0800X
116543,1.0,207RG0100X
116544,0.0,2084P0800X
116545,1.0,2084N0400X
116546,0.0,2084N0400X
116547,0.0,2084N0400X
116548,1.0,2084P0800X
116549,1.0,2084P0800X
116550,0.0,2084P0800X
116551,1.0,2084P0800X
116552,1.0,2084P0800X
116553,0.0,2084P0800X
116554,0.0,2084P0800X
116555,0.0,207Q00000X
116556,0.0,2084N0400X
116557,1.0,390200000X
116558,1.0,207RR0500X
116559,0.0,363A00000X
116560,0.0,207R00000X
116561,0.0,207Q00000X
116562,0.0,207R00000X
116563,1.0,2084P0800X
116564,1.0,2084N0400X
116565,0.0,2084P0800X
116566,0.0,2084P0800X
116567,0.0,207R00000X
116568,1.0,2084P0800X
116569,0.0,2084P0800X
116570,0.0,2084P0800X
116571,0.0,2084N0400X
116572,0.0,2084P0800X
116573,0.0,2084P0800X
116574,0.0,2084P0800X
116575,0.0,2084P0800X
116576,0.0,2084P0800X
116577,1.0,2084P0800X
116578,0.0,2084N0400X
116579,0.0,2084P0800X
116580,1.0,2084P0800X
116581,0.0,2084P0800X
116582,0.0,2084P0800X
116583,0.0,174400000X
116584,0.0,2084N0400X
116585,0.0,2084N0400X
116586,0.0,2084P0800X
116587,0.0,2084N0400X
116588,0.0,2084P0800X
116589,1.0,2084P0800X
116590,1.0,2084P0800X
116591,0.0,2084P0800X
116592,0.0,2084N0400X
116593,0.0,2084P0800X
116594,1.0,207RG0100X
116595,1.0,2084P0800X
116596,0.0,207R00000X
116597,0.0,2084P0800X
116598,1.0,2084P0800X
116599,0.0,2084P0800X
116600,1.0,2084P0800X
116601,0.0,2084N0400X
116602,0.0,2084P0800X
116603,1.0,2084N0400X
116604,0.0,2084P0800X
116605,1.0,2084P0800X
116606,0.0,2084P0800X
116607,1.0,2084N0400X
116608,0.0,2084N0400X
116609,0.0,2084N0400X
116610,1.0,2084P0800X
116611,0.0,2084P0800X
116612,0.0,2084P0800X
116613,0.0,2084P0800X
116614,0.0,2084P0800X
116615,0.0,2084P0800X
116616,1.0,2084P0800X
116617,1.0,207W00000X
116618,0.0,2084P0800X
116619,0.0,2084P0800X
116620,1.0,2084P0800X
116621,1.0,2084N0400X
116622,1.0,2084N0400X
116623,0.0,2084P0800X
116624,1.0,2084P0800X
116625,0.0,2084P0800X
116626,0.0,2084P0800X
116627,1.0,207RG0100X
116628,0.0,2084P0800X
116629,0.0,2084P0800X
116630,0.0,2084P0800X
116631,1.0,2084N0400X
116632,0.0,2084P0800X
116633,1.0,2084P0800X
116634,0.0,2084P0800X
116635,0.0,207Q00000X
116636,0.0,2084N0400X
116637,1.0,2084N0400X
116638,1.0,207RG0100X
116639,1.0,207RG0100X
116640,0.0,207R00000X
116641,0.0,2084N0400X
116642,0.0,2084P0800X
116643,0.0,2084P0800X
116644,0.0,2084P0800X
116645,1.0,207R00000X
116646,1.0,2084N0400X
116647,0.0,2084N0400X
116648,0.0,2084P0800X
116649,0.0,2084P0800X
116650,0.0,2084N0400X
116651,0.0,390200000X
116652,1.0,2084N0400X
116653,1.0,2084P0800X
116654,0.0,2084P0800X
116655,0.0,2084P0800X
116656,0.0,2084P0800X
116657,0.0,2084P0800X
116658,1.0,2084P0800X
116659,0.0,2084P0800X
116660,0.0,2084N0400X
116661,0.0,2084P0800X
116662,0.0,2084P0800X
116663,0.0,2084P0800X
116664,0.0,2084P0800X
116665,1.0,207RG0100X
116666,1.0,2084P0800X
116667,1.0,2084P0800X
116668,0.0,2084P0800X
116669,0.0,2084P0800X
116670,0.0,2084P0800X
116671,1.0,207QS0010X
116672,0.0,2084P0800X
116673,0.0,2084P0800X
116674,0.0,2084N0400X
116675,0.0,2084P0800X
116676,1.0,2084P0800X
116677,1.0,2084P0800X
116678,0.0,2084P0800X
116679,0.0,207Q00000X
116680,0.0,2084P0800X
116681,0.0,2084P0800X
116682,1.0,207Q00000X
116683,0.0,207Q00000X
116684,0.0,2084P0800X
116685,1.0,2084P0800X
116686,0.0,2084N0400X
116687,1.0,363LA2200X
116688,0.0,2084P0800X
116689,0.0,207Q00000X
116690,1.0,2084P0800X
116691,0.0,2084P0800X
116692,1.0,2084P0800X
116693,0.0,207R00000X
116694,0.0,2084P0800X
116695,0.0,2084P0800X
116696,0.0,363A00000X
116697,0.0,2084P0800X
116698,0.0,2084P0800X
116699,0.0,2084P0800X
116700,1.0,2084P0800X
116701,0.0,2084P0800X
116702,1.0,207RG0100X
116703,0.0,2084P0800X
116704,1.0,2084N0400X
116705,0.0,2084P0800X
116706,0.0,207Q00000X
116707,1.0,2084N0400X
116708,0.0,2084P0800X
116709,1.0,2084P0800X
116710,0.0,2084N0400X
116711,0.0,2084P0800X
116712,0.0,2084P0800X
116713,0.0,2084P0800X
116714,1.0,2084N0400X
116715,0.0,2084P0800X
116716,1.0,208000000X
116717,0.0,2084P0800X
116718,1.0,2084N0400X
116719,0.0,207Q00000X
116720,1.0,2084P0800X
116721,1.0,2085R0001X
116722,0.0,2084P0800X
116723,1.0,208000000X
116724,0.0,2084P0800X
116725,0.0,2084N0400X
116726,0.0,2084N0400X
116727,0.0,2084P0800X
116728,0.0,207Q00000X
116729,0.0,2084P0800X
116730,0.0,2084P0800X
116731,0.0,207Q00000X
116732,0.0,2084P0800X
116733,1.0,2084P0800X
116734,1.0,2084N0400X
116735,0.0,2084P0800X
116736,0.0,2084N0400X
116737,0.0,2084P0800X
116738,1.0,2084P0800X
116739,0.0,2084P0800X
116740,1.0,2084P0800X
116741,0.0,2084P0800X
116742,0.0,2084N0400X
116743,0.0,2084P0800X
116744,1.0,2084N0400X
116745,0.0,2084N0400X
116746,0.0,2084P0800X
116747,1.0,2084N0400X
116748,0.0,2084P0800X
116749,0.0,207R00000X
116750,0.0,2084P0800X
116751,0.0,2084P0800X
116752,0.0,2084P0800X
116753,0.0,2084P0800X
116754,1.0,2084N0400X
116755,0.0,2084P0800X
116756,0.0,207R00000X
116757,0.0,2084P0800X
116758,0.0,2084N0400X
116759,1.0,2084P0800X
116760,0.0,2084P0800X
116761,0.0,2084P0800X
116762,1.0,2084N0400X
116763,0.0,2084P0800X
116764,0.0,2084P0800X
116765,0.0,2084N0400X
116766,1.0,2084N0400X
116767,0.0,207W00000X
116768,0.0,207Q00000X
116769,0.0,207Q00000X
116770,0.0,2084P0800X
116771,0.0,2084P0800X
116772,1.0,2084P0800X
116773,1.0,183500000X
116774,0.0,2084P0800X
116775,0.0,2084N0400X
116776,0.0,2084P0800X
116777,0.0,2084N0400X
116778,0.0,2084P0800X
116779,0.0,2084P0800X
116780,1.0,207Q00000X
116781,1.0,207RG0100X
116782,0.0,2084P0800X
116783,0.0,2084N0400X
116784,1.0,207Q00000X
116785,0.0,2084P0800X
116786,0.0,2084P0800X
116787,0.0,2084P0800X
116788,0.0,2084P0800X
116789,0.0,2084P0800X
116790,0.0,2084N0400X
116791,0.0,2084P0800X
116792,0.0,2084P0800X
116793,0.0,2084N0400X
116794,1.0,2084P0800X
116795,0.0,207Q00000X
116796,0.0,2084N0400X
116797,1.0,2084P0800X
116798,0.0,2084P0800X
116799,1.0,2084P0800X
116800,0.0,2084P0800X
116801,1.0,207RG0100X
116802,1.0,2084N0400X
116803,0.0,207R00000X
116804,1.0,2084N0400X
116805,1.0,2084N0400X
116806,1.0,2084P0800X
116807,0.0,2084P0800X
116808,0.0,2084P0800X
116809,1.0,2084P0800X
116810,1.0,2084P0800X
116811,1.0,2084P0804X
116812,0.0,207Q00000X
116813,0.0,2084P0800X
116814,1.0,2084P0800X
116815,1.0,2084P0800X
116816,0.0,2084N0400X
116817,0.0,2084P0800X
116818,0.0,2084P0800X
116819,0.0,2084P0800X
116820,1.0,2084P0800X
116821,0.0,2084P0800X
116822,0.0,2084P0800X
116823,0.0,2084N0400X
116824,0.0,2084P0800X
116825,0.0,2084P0800X
116826,0.0,2084P0800X
116827,0.0,2084N0400X
116828,0.0,2084P0800X
116829,1.0,2084N0400X
116830,0.0,2084P0800X
116831,0.0,2084P0800X
116832,0.0,2084P0800X
116833,0.0,2084P0800X
116834,0.0,2084N0400X
116835,1.0,207RG0100X
116836,0.0,2084N0400X
116837,0.0,2084N0400X
116838,0.0,2084N0400X
116839,0.0,2084N0400X
116840,0.0,2084P0800X
116841,0.0,2084P0800X
116842,0.0,2084P0800X
116843,1.0,2084N0400X
116844,1.0,2084N0400X
116845,0.0,2084P0800X
116846,1.0,2084N0400X
116847,0.0,2084N0400X
116848,0.0,2084P0800X
116849,0.0,2084N0400X
116850,1.0,122300000X
116851,0.0,2084P0800X
116852,0.0,2084P0800X
116853,0.0,2084P0800X
116854,0.0,2084P0800X
116855,0.0,2084P0800X
116856,1.0,2084P0800X
116857,0.0,2084N0400X
116858,0.0,2084P0800X
116859,1.0,2084N0400X
116860,0.0,2084N0400X
116861,1.0,2084P0800X
116862,1.0,2084P0800X
116863,1.0,2084P0800X
116864,0.0,2084P0800X
116865,1.0,207R00000X
116866,0.0,2084P0800X
116867,0.0,2084N0400X
116868,0.0,2084P0800X
116869,1.0,2084P0800X
116870,0.0,207Q00000X
116871,0.0,2084P0800X
116872,1.0,2084P0800X
116873,0.0,2084P0800X
116874,0.0,2084N0400X
116875,0.0,207Q00000X
116876,0.0,2084N0400X
116877,1.0,2084P0800X
116878,1.0,207T00000X
116879,0.0,2084P0800X
116880,0.0,207Q00000X
116881,1.0,2084N0400X
116882,0.0,2084P0800X
116883,0.0,207Q00000X
116884,0.0,2084P0800X
116885,0.0,2084P0800X
116886,0.0,2084P0800X
116887,0.0,2084N0400X
116888,0.0,2084P0800X
116889,0.0,207R00000X
116890,1.0,207RG0100X
116891,0.0,2084P0800X
116892,0.0,207Q00000X
116893,0.0,2084P0800X
116894,1.0,2084P0800X
116895,1.0,2084N0400X
116896,0.0,2084P0800X
116897,1.0,2084P0800X
116898,1.0,2084P0800X
116899,0.0,2084P0800X
116900,0.0,2084P0800X
116901,0.0,2084N0400X
116902,0.0,207RP1001X
116903,1.0,2084N0400X
116904,0.0,2084P0800X
116905,0.0,2084P0800X
116906,0.0,2084P0800X
116907,1.0,2084P0800X
116908,0.0,207Q00000X
116909,0.0,2084N0400X
116910,1.0,2084P0800X
116911,1.0,2084N0400X
116912,1.0,2084P0800X
116913,0.0,2084P0800X
116914,1.0,2084P0800X
116915,0.0,2084P0800X
116916,0.0,2084N0400X
116917,1.0,207R00000X
116918,1.0,2084N0400X
116919,0.0,2084P0800X
116920,1.0,2084N0400X
116921,1.0,2084P0800X
116922,0.0,2084P0800X
116923,1.0,207RG0100X
116924,0.0,2084N0400X
116925,0.0,2084P0800X
116926,0.0,2084P0800X
116927,0.0,2084P0800X
116928,0.0,2084P0800X
116929,0.0,2084N0400X
116930,0.0,2084P0800X
116931,0.0,2084N0400X
116932,0.0,2084P0800X
116933,0.0,2084N0400X
116934,0.0,2084P0800X
116935,1.0,207QG0300X
116936,1.0,2084P0800X
116937,0.0,2084N0400X
116938,0.0,2084P0800X
116939,0.0,2084P0800X
116940,0.0,207Q00000X
116941,0.0,2084P0800X
116942,0.0,2084P0800X
116943,1.0,208000000X
116944,1.0,2084N0400X
116945,0.0,207Q00000X
116946,0.0,2084N0400X
116947,1.0,2084P0800X
116948,0.0,2084P0800X
116949,0.0,2084N0400X
116950,0.0,2084P0800X
116951,0.0,2084N0400X
116952,1.0,207RG0100X
116953,0.0,2084P0800X
116954,1.0,2084P0800X
116955,1.0,207RG0100X
116956,0.0,2084P0800X
116957,0.0,2084N0400X
116958,0.0,2084N0400X
116959,0.0,2084N0400X
116960,1.0,2084P0800X
116961,1.0,2084N0400X
116962,0.0,2084P0800X
116963,1.0,2084N0400X
116964,1.0,207RG0100X
116965,0.0,207Q00000X
116966,0.0,207RP1001X
116967,0.0,2084P0800X
116968,0.0,2084N0400X
116969,1.0,2084P0800X
116970,0.0,207Q00000X
116971,1.0,2084P0800X
116972,1.0,207R00000X
116973,0.0,2084P0800X
116974,1.0,103TC0700X
116975,0.0,2084N0400X
116976,1.0,2084P0800X
116977,0.0,2084P0800X
116978,0.0,2084P0800X
116979,0.0,2084P0800X
116980,0.0,2084P0800X
116981,0.0,2084P0800X
116982,0.0,2084P0800X
116983,1.0,2084P0800X
116984,1.0,207VX0000X
116985,1.0,2084N0400X
116986,1.0,2084P0800X
116987,0.0,2084N0400X
116988,1.0,2084P0800X
116989,0.0,2084P0800X
116990,0.0,2084P0800X
116991,1.0,2084P0800X
116992,1.0,207VM0101X
116993,0.0,2084P0800X
116994,1.0,2084N0400X
116995,0.0,2084P0800X
116996,0.0,2084P0800X
116997,1.0,2084P0800X
116998,0.0,2084P0800X
116999,0.0,2084P0800X
117000,1.0,2084P0800X
117001,0.0,2084N0400X
117002,0.0,2084P0800X
117003,1.0,2084N0400X
117004,0.0,2084N0400X
117005,0.0,2084N0400X
117006,0.0,2084P0800X
117007,0.0,2084N0400X
117008,0.0,2084N0400X
117009,0.0,207Q00000X
117010,1.0,2084P0800X
117011,1.0,207RG0100X
117012,0.0,2084P0800X
117013,0.0,2084P0800X
117014,0.0,207Q00000X
117015,0.0,2084N0400X
117016,0.0,207Q00000X
117017,0.0,2084P0800X
117018,0.0,207R00000X
117019,1.0,2084N0400X
117020,0.0,2084P0800X
117021,1.0,207Q00000X
117022,0.0,2084P0800X
117023,1.0,2084P0800X
117024,0.0,207R00000X
117025,0.0,2084P0800X
117026,1.0,2084P0800X
117027,0.0,2084P0800X
117028,1.0,2084P0800X
117029,0.0,2084P0800X
117030,0.0,2084P0800X
117031,0.0,2084P0800X
117032,0.0,2084P0800X
117033,0.0,207W00000X
117034,0.0,2084P0800X
117035,0.0,2084N0400X
117036,0.0,2084N0400X
117037,0.0,2084P0800X
117038,0.0,2084P0800X
117039,0.0,2084P0800X
117040,1.0,2084P0800X
117041,0.0,2084P0800X
117042,0.0,207R00000X
117043,0.0,2084P0800X
117044,0.0,2084P0800X
117045,0.0,2084P0800X
117046,1.0,2084P0800X
117047,0.0,2084P0800X
117048,0.0,2084N0400X
117049,0.0,2084P0800X
117050,0.0,2084P0800X
117051,0.0,2084P0800X
117052,0.0,2084P0800X
117053,1.0,207W00000X
117054,0.0,2084P0800X
117055,0.0,2084P0800X
117056,0.0,2084P0800X
117057,1.0,2084P0800X
117058,0.0,2084P0800X
117059,0.0,2084N0400X
117060,0.0,2084P0800X
117061,0.0,2084P0800X
117062,0.0,2084P0800X
117063,0.0,2084P0800X
117064,0.0,2084P0800X
117065,1.0,2084P0800X
117066,1.0,2084P0800X
117067,0.0,2084N0400X
117068,0.0,390200000X
117069,0.0,2084N0400X
117070,0.0,2084P0800X
117071,0.0,367A00000X
117072,0.0,2084P0800X
117073,0.0,207R00000X
117074,0.0,207Q00000X
117075,0.0,2084P0800X
117076,0.0,2084P0800X
117077,1.0,2084P0800X
117078,1.0,2084P0800X
117079,1.0,207R00000X
117080,1.0,2084P0800X
117081,0.0,2084P0800X
117082,0.0,2084P0800X
117083,0.0,207RP1001X
117084,0.0,2084N0400X
117085,0.0,2084P0800X
117086,0.0,363A00000X
117087,0.0,2084N0400X
117088,0.0,2084N0400X
117089,1.0,207P00000X
117090,0.0,2084P0800X
117091,0.0,2084P0800X
117092,1.0,2084P0800X
117093,0.0,2084N0400X
117094,0.0,2084P0800X
117095,1.0,2084P0800X
117096,0.0,2084P0800X
117097,0.0,2084N0400X
117098,0.0,207W00000X
117099,0.0,2084P0800X
117100,1.0,207Q00000X
117101,0.0,2084N0400X
117102,0.0,2084P0800X
117103,0.0,2084P0800X
117104,1.0,2080P0207X
117105,0.0,2084P0800X
117106,0.0,2084P0800X
117107,1.0,2084P0800X
117108,0.0,2084N0400X
117109,1.0,2084N0400X
117110,1.0,2084P0800X
117111,0.0,2084P0800X
117112,1.0,207RG0100X
117113,0.0,2084P0800X
117114,0.0,2084P0800X
117115,0.0,2084N0400X
117116,1.0,2084N0400X
117117,0.0,2084P0800X
117118,0.0,2084P0800X
117119,0.0,2084N0400X
117120,0.0,2084P0800X
117121,0.0,2084P0800X
117122,0.0,2084P0800X
117123,0.0,2084N0400X
117124,0.0,2084N0400X
117125,0.0,2084N0400X
117126,1.0,2084N0400X
117127,0.0,2084N0400X
117128,1.0,2084P0800X
117129,0.0,2084N0400X
117130,0.0,2084N0400X
117131,0.0,2084P0800X
117132,0.0,2084N0400X
117133,0.0,2084P0800X
117134,0.0,2084P0800X
117135,0.0,2084N0400X
117136,1.0,2084P0800X
117137,1.0,2084P0800X
117138,1.0,2084A2900X
117139,0.0,2084N0400X
117140,0.0,2084N0400X
117141,0.0,2084P0800X
117142,0.0,2084N0400X
117143,1.0,2084N0400X
117144,1.0,2084P0800X
117145,0.0,2084P0800X
117146,0.0,2084P0800X
117147,0.0,207VX0201X
117148,1.0,2084P0800X
117149,0.0,207RH0000X
117150,0.0,2084P0800X
117151,0.0,2084P0800X
117152,0.0,207Q00000X
117153,0.0,207Q00000X
117154,0.0,2084P0800X
117155,0.0,2084P0800X
117156,0.0,2084N0400X
117157,0.0,2084P0800X
117158,1.0,207RG0100X
117159,1.0,207QS0010X
117160,0.0,2084P0800X
117161,0.0,2084P0800X
117162,0.0,2084N0400X
117163,0.0,2084P0800X
117164,0.0,2084P0800X
117165,0.0,2084N0400X
117166,0.0,207Q00000X
117167,0.0,2084P0800X
117168,0.0,2084P0800X
117169,1.0,2084N0400X
117170,0.0,2084P0800X
117171,0.0,2084P0800X
117172,1.0,2084N0400X
117173,0.0,2084P0800X
117174,0.0,2084N0400X
117175,1.0,2084N0400X
117176,1.0,2084P0800X
117177,1.0,2084P0800X
117178,0.0,2084N0400X
117179,0.0,363LA2100X
117180,0.0,2084P0800X
117181,1.0,207RG0100X
117182,0.0,2084P0800X
117183,0.0,2084P0800X
117184,0.0,2084N0400X
117185,1.0,2084P0800X
117186,0.0,207R00000X
117187,0.0,2084N0400X
117188,0.0,2084P0800X
117189,0.0,207Q00000X
117190,0.0,2084P0800X
117191,1.0,208000000X
117192,0.0,2084N0400X
117193,0.0,2084N0400X
117194,0.0,2084P0800X
117195,0.0,2084P0800X
117196,0.0,2084P0800X
117197,0.0,2084P0800X
117198,0.0,207R00000X
117199,0.0,2084P0800X
117200,0.0,2084N0400X
117201,0.0,2084P0800X
117202,0.0,2084P0800X
117203,0.0,2084P0800X
117204,0.0,2084P0800X
117205,0.0,2084N0400X
117206,0.0,207Q00000X
117207,0.0,2084P0800X
117208,0.0,2084P0800X
117209,0.0,2084P0800X
117210,1.0,2084P0800X
117211,0.0,2084P0800X
117212,1.0,2084N0400X
117213,0.0,2084P0800X
117214,0.0,207R00000X
117215,0.0,2084N0400X
117216,0.0,2084P0800X
117217,0.0,2084P0800X
117218,0.0,2084P0800X
117219,0.0,2084P0800X
117220,1.0,2084N0400X
117221,1.0,2084P0800X
117222,1.0,2084N0400X
117223,0.0,207Q00000X
117224,1.0,207N00000X
117225,0.0,2084P0800X
117226,0.0,2084N0400X
117227,1.0,2084N0400X
117228,0.0,2084P0800X
117229,0.0,2084P0800X
117230,0.0,2084N0400X
117231,0.0,2084N0400X
117232,0.0,207R00000X
117233,1.0,2084P0800X
117234,1.0,2084P0800X
117235,1.0,2084N0400X
117236,1.0,2084P0800X
117237,1.0,2084P0800X
117238,1.0,207Q00000X
117239,1.0,2084P0800X
117240,0.0,2084P0800X
117241,0.0,2084N0400X
117242,1.0,2084V0102X
117243,0.0,2084P0800X
117244,0.0,2084P0800X
117245,0.0,2084N0400X
117246,1.0,207RC0000X
117247,0.0,2084N0400X
117248,1.0,2084P0800X
117249,0.0,207Q00000X
117250,0.0,2084P0800X
117251,1.0,2084P0800X
117252,0.0,2084N0400X
117253,0.0,2084P0800X
117254,0.0,2084P0800X
117255,0.0,2084N0400X
117256,1.0,2084N0400X
117257,0.0,363A00000X
117258,0.0,2084P0800X
117259,1.0,207Y00000X
117260,1.0,207RG0100X
117261,0.0,2084N0400X
117262,0.0,2084P0800X
117263,0.0,2084P0800X
117264,1.0,2084P0800X
117265,1.0,2084P0800X
117266,0.0,2084P0800X
117267,0.0,2084P0800X
117268,0.0,207R00000X
117269,0.0,207Q00000X
117270,0.0,2084P0800X
117271,1.0,207N00000X
117272,0.0,2084P0800X
117273,0.0,2084P0800X
117274,1.0,2084P0800X
117275,0.0,2084P0800X
117276,0.0,2084P0800X
117277,0.0,2084P0800X
117278,0.0,2084N0400X
117279,0.0,2084P0800X
117280,1.0,2084P0800X
117281,0.0,2084P0800X
117282,0.0,2084N0400X
117283,0.0,2084P0800X
117284,0.0,2084P0800X
117285,1.0,2084P0800X
117286,0.0,2084P0800X
117287,0.0,2084N0400X
117288,0.0,2084P0800X
117289,0.0,2084P0800X
117290,0.0,2084N0400X
117291,1.0,2084P0800X
117292,0.0,2084P0800X
117293,0.0,2084N0400X
117294,0.0,2084P0800X
117295,1.0,2084P0800X
117296,0.0,2084N0400X
117297,0.0,2084P0800X
117298,1.0,2084N0402X
117299,0.0,2084P0800X
117300,0.0,207Q00000X
117301,1.0,207N00000X
117302,1.0,2084P0800X
117303,1.0,207RG0100X
117304,0.0,2084P0804X
117305,0.0,2084P0800X
117306,0.0,2084P0800X
117307,0.0,2084P0800X
117308,0.0,2084N0400X
117309,0.0,2084P0800X
117310,0.0,2084P0800X
117311,0.0,2084P0800X
117312,0.0,207R00000X
117313,0.0,207Q00000X
117314,0.0,207Q00000X
117315,1.0,207RG0100X
117316,0.0,2084P0800X
117317,0.0,2084N0400X
117318,0.0,2084P0800X
117319,0.0,2084P0800X
117320,0.0,207R00000X
117321,0.0,2084N0400X
117322,1.0,207Q00000X
117323,0.0,2084N0400X
117324,0.0,2084P0800X
117325,0.0,2084P0800X
117326,1.0,2084P0800X
117327,0.0,2084P0800X
117328,1.0,2084P0800X
117329,1.0,2084P0800X
117330,0.0,2084N0400X
117331,0.0,2084P0800X
117332,0.0,2084P0800X
117333,1.0,2084P0800X
117334,1.0,2084P0800X
117335,0.0,2084P0800X
117336,0.0,2084P0800X
117337,0.0,2084P0800X
117338,0.0,2084P0800X
117339,0.0,2084P0800X
117340,0.0,2084N0400X
117341,0.0,207Q00000X
117342,0.0,2084P0800X
117343,0.0,2084P0800X
117344,0.0,2084P0800X
117345,0.0,2084P0800X
117346,0.0,2084P0800X
117347,0.0,2084N0400X
117348,1.0,207RG0100X
117349,0.0,2084P0800X
117350,0.0,2084P0800X
117351,0.0,2084P0800X
117352,0.0,2084P0800X
117353,0.0,2084P0800X
117354,1.0,2084P0800X
117355,1.0,2084P0800X
117356,1.0,2084P0800X
117357,0.0,2084P0800X
117358,0.0,2084P0800X
117359,0.0,2084P0800X
117360,0.0,2084P0800X
117361,0.0,2084P0800X
117362,0.0,390200000X
117363,0.0,2084P0800X
117364,1.0,207Q00000X
117365,0.0,207Q00000X
117366,0.0,2084N0400X
117367,0.0,2084N0400X
117368,0.0,2084P0800X
117369,0.0,2084P0800X
117370,0.0,207R00000X
117371,0.0,2084N0400X
117372,1.0,2084P0800X
117373,0.0,207Q00000X
117374,0.0,207R00000X
117375,0.0,2084P0800X
117376,0.0,2084P0800X
117377,1.0,208000000X
117378,0.0,2084P0800X
117379,0.0,2084P0800X
117380,0.0,2084P0800X
117381,0.0,2084N0400X
117382,1.0,2084N0400X
117383,0.0,2084P0800X
117384,0.0,2084P0800X
117385,1.0,2084P0800X
117386,0.0,2084N0400X
117387,1.0,2084N0400X
117388,1.0,2084P0800X
117389,0.0,2084P0800X
117390,0.0,2084P0800X
117391,0.0,2084N0400X
117392,0.0,2084P0800X
117393,0.0,2084P0800X
117394,0.0,2084P0800X
117395,0.0,2084N0400X
117396,0.0,207Q00000X
117397,1.0,2084P0800X
117398,0.0,2084P0800X
117399,1.0,2085R0001X
117400,0.0,2084P0800X
117401,0.0,2084N0400X
117402,0.0,2084P0800X
117403,0.0,2084P0800X
117404,1.0,2084N0400X
117405,0.0,2084P0800X
117406,0.0,207Q00000X
117407,0.0,2084P0800X
117408,1.0,2084P0800X
117409,0.0,2084P0800X
117410,0.0,2084N0400X
117411,0.0,207Q00000X
117412,0.0,2084P0800X
117413,1.0,207Q00000X
117414,0.0,2084P0800X
117415,0.0,390200000X
117416,0.0,2084P0800X
117417,0.0,2084P0800X
117418,1.0,2084P0800X
117419,0.0,207Q00000X
117420,0.0,2084P0800X
117421,0.0,2084P0800X
117422,0.0,2084N0400X
117423,0.0,2084P0800X
117424,1.0,2084P0800X
117425,0.0,207R00000X
117426,0.0,2084P0800X
117427,0.0,207Q00000X
117428,1.0,2084N0400X
117429,1.0,2084N0400X
117430,0.0,2084N0400X
117431,0.0,2084P0800X
117432,0.0,2084P0800X
117433,1.0,363A00000X
117434,0.0,207Q00000X
117435,0.0,207R00000X
117436,0.0,2084P0800X
117437,0.0,2084P0800X
117438,0.0,2084N0400X
117439,0.0,2084P0800X
117440,0.0,2084P0800X
117441,0.0,2084P0800X
117442,0.0,2084P0800X
117443,0.0,2084P0800X
117444,0.0,2084P0800X
117445,1.0,2084N0400X
117446,1.0,2084P0800X
117447,1.0,2084P0800X
117448,0.0,2084N0400X
117449,1.0,2084P0800X
117450,1.0,2084N0400X
117451,0.0,2084P0800X
117452,0.0,2084P0800X
117453,0.0,2084P0800X
117454,1.0,2084P0800X
117455,1.0,2084P0800X
117456,0.0,2084P0800X
117457,1.0,2084N0400X
117458,0.0,2084P0800X
117459,0.0,2084P0800X
117460,0.0,2084P0800X
117461,0.0,2084P0800X
117462,1.0,2084N0400X
117463,1.0,207T00000X
117464,0.0,2084N0400X
117465,1.0,2084P0800X
117466,0.0,2084N0400X
117467,0.0,2084P0800X
117468,0.0,2084P0800X
117469,1.0,2084P0800X
117470,1.0,2084N0400X
117471,0.0,2084P0800X
117472,0.0,2084P0800X
117473,0.0,2084N0400X
117474,1.0,2084P0800X
117475,1.0,2084P0800X
117476,1.0,2084P0800X
117477,0.0,2084P0800X
117478,0.0,2084P0800X
117479,1.0,2084N0400X
117480,0.0,2084P0800X
117481,1.0,207R00000X
117482,0.0,2084P0800X
117483,0.0,2084N0400X
117484,0.0,2084P0800X
117485,1.0,2084P0800X
117486,1.0,2084N0400X
117487,0.0,2084N0400X
117488,0.0,2084P0800X
117489,0.0,2084P0800X
117490,0.0,390200000X
117491,0.0,2084P0800X
117492,0.0,2084N0400X
117493,0.0,2084P0800X
117494,0.0,207R00000X
117495,0.0,2084P0800X
117496,0.0,2084P0800X
117497,0.0,2084P0800X
117498,0.0,2084P0800X
117499,1.0,2084N0400X
117500,0.0,2084P0800X
117501,1.0,2084P0800X
117502,0.0,2084P0800X
117503,1.0,2084P0800X
117504,0.0,2084N0400X
117505,0.0,2084N0600X
117506,0.0,2084P0800X
